Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,month,day_of_month,is_weekend,time_idx
2023-12-29,store_3,788.7193928827262,1,large,1000000,4,12,29,1,1092
2023-12-30,store_3,858.1590773737875,1,large,1000000,5,12,30,1,1093
2023-12-31,store_3,587.1107629505552,0,large,1000000,6,12,31,1,1094
2021-01-01,store_4,84.00875994263329,1,small,50000,4,1,1,1,0
2021-01-02,store_4,88.03506213377517,1,small,50000,5,1,2,1,1
2021-01-03,store_4,57.24932392929763,0,small,50000,6,1,3,1,2
2021-01-04,store_4,45.77908404666399,0,small,50000,0,1,4,0,3
2021-01-05,store_4,48.66898759682271,0,small,50000,1,1,5,0,4
2021-01-06,store_4,55.16119308468108,0,small,50000,2,1,6,0,5
2021-01-07,store_4,79.37360842078884,1,small,50000,3,1,7,0,6
2021-01-08,store_4,85.88282733687848,1,small,50000,4,1,8,1,7
2021-01-09,store_4,96.54887085596681,1,small,50000,5,1,9,1,8
2021-01-10,store_4,65.96737205060877,0,small,50000,6,1,10,1,9
2021-01-11,store_4,48.752464024608614,0,small,50000,0,1,11,0,10
2021-01-12,store_4,42.456605407134795,0,small,50000,1,1,12,0,11
2021-01-13,store_4,76.55320175701743,1,small,50000,2,1,13,0,12
2021-01-14,store_4,58.10767554283459,0,small,50000,3,1,14,0,13
2021-01-15,store_4,83.66612079399417,1,small,50000,4,1,15,1,14
2021-01-16,store_4,105.55023277726218,1,small,50000,5,1,16,1,15
2021-01-17,store_4,94.43611191452743,1,small,50000,6,1,17,1,16
2021-01-18,store_4,44.9296730840609,0,small,50000,0,1,18,0,17
2021-01-19,store_4,47.58161705228037,0,small,50000,1,1,19,0,18
2021-01-20,store_4,44.45799075908093,0,small,50000,2,1,20,0,19
2021-01-21,store_4,74.15375589044176,1,small,50000,3,1,21,0,20
2021-01-22,store_4,77.97920638822983,1,small,50000,4,1,22,1,21
2021-01-23,store_4,101.51277643799362,1,small,50000,5,1,23,1,22
2021-01-24,store_4,67.83813356341196,0,small,50000,6,1,24,1,23
2021-01-25,store_4,45.731639672275854,0,small,50000,0,1,25,0,24
2021-01-26,store_4,49.4601258344833,0,small,50000,1,1,26,0,25
2021-01-27,store_4,49.59263120211815,0,small,50000,2,1,27,0,26
2021-01-28,store_4,55.658572585738355,0,small,50000,3,1,28,0,27
2021-01-29,store_4,82.541638056283,1,small,50000,4,1,29,1,28
2021-01-30,store_4,97.78869567402215,1,small,50000,5,1,30,1,29
2021-01-31,store_4,64.14130799285803,0,small,50000,6,1,31,1,30
2021-02-01,store_4,41.8890382424389,0,small,50000,0,2,1,0,31
2021-02-02,store_4,41.85280845952742,0,small,50000,1,2,2,0,32
2021-02-03,store_4,47.20060029173613,0,small,50000,2,2,3,0,33
2021-02-04,store_4,44.578829608776495,0,small,50000,3,2,4,0,34
2021-02-05,store_4,70.17599692225772,1,small,50000,4,2,5,1,35
2021-02-06,store_4,90.77369985359559,1,small,50000,5,2,6,1,36
2021-02-07,store_4,58.246030123025776,0,small,50000,6,2,7,1,37
2021-02-08,store_4,39.584375065851845,0,small,50000,0,2,8,0,38
2021-02-09,store_4,44.656556778462786,0,small,50000,1,2,9,0,39
2021-02-10,store_4,43.63772928015174,0,small,50000,2,2,10,0,40
2021-02-11,store_4,46.78149402995712,0,small,50000,3,2,11,0,41
2021-02-12,store_4,79.45240975462848,1,small,50000,4,2,12,1,42
2021-02-13,store_4,94.5124571697538,1,small,50000,5,2,13,1,43
2021-02-14,store_4,63.10573498150507,0,small,50000,6,2,14,1,44
2021-02-15,store_4,39.93288265369003,0,small,50000,0,2,15,0,45
2021-02-16,store_4,45.38549231734823,0,small,50000,1,2,16,0,46
2021-02-17,store_4,42.86955119662188,0,small,50000,2,2,17,0,47
2021-02-18,store_4,45.11248777286468,0,small,50000,3,2,18,0,48
2021-02-19,store_4,65.53141499456751,1,small,50000,4,2,19,1,49
2021-02-20,store_4,95.10078937866253,1,small,50000,5,2,20,1,50
2021-02-21,store_4,55.979511512191706,0,small,50000,6,2,21,1,51
2021-02-22,store_4,40.248648426045115,0,small,50000,0,2,22,0,52
2021-02-23,store_4,40.80922162444685,0,small,50000,1,2,23,0,53
2021-02-24,store_4,69.85497249848596,1,small,50000,2,2,24,0,54
2021-02-25,store_4,46.3685080147844,0,small,50000,3,2,25,0,55
2021-02-26,store_4,69.41492516352335,1,small,50000,4,2,26,1,56
2021-02-27,store_4,89.69970829296072,1,small,50000,5,2,27,1,57
2021-02-28,store_4,54.31368008814344,0,small,50000,6,2,28,1,58
2021-03-01,store_4,39.67202419083164,0,small,50000,0,3,1,0,59
2021-03-02,store_4,39.101914049225336,0,small,50000,1,3,2,0,60
2021-03-03,store_4,42.73097003286853,0,small,50000,2,3,3,0,61
2021-03-04,store_4,48.738189039270175,0,small,50000,3,3,4,0,62
2021-03-05,store_4,68.45463470387489,1,small,50000,4,3,5,1,63
2021-03-06,store_4,83.0694493444627,1,small,50000,5,3,6,1,64
2021-03-07,store_4,59.80197436963758,0,small,50000,6,3,7,1,65
2021-03-08,store_4,40.28092839897659,0,small,50000,0,3,8,0,66
2021-03-09,store_4,48.060103025090285,0,small,50000,1,3,9,0,67
2021-03-10,store_4,50.22592016391711,0,small,50000,2,3,10,0,68
2021-03-11,store_4,46.21139693389867,0,small,50000,3,3,11,0,69
2021-03-12,store_4,78.02706391764374,1,small,50000,4,3,12,1,70
2021-03-13,store_4,93.07593031726734,1,small,50000,5,3,13,1,71
2021-03-14,store_4,58.02327249116571,0,small,50000,6,3,14,1,72
2021-03-15,store_4,38.31074547474955,0,small,50000,0,3,15,0,73
2021-03-16,store_4,43.680659498762,0,small,50000,1,3,16,0,74
2021-03-17,store_4,45.61042555355469,0,small,50000,2,3,17,0,75
2021-03-18,store_4,47.25599700519725,0,small,50000,3,3,18,0,76
2021-03-19,store_4,77.59251364363506,1,small,50000,4,3,19,1,77
2021-03-20,store_4,86.34867097215331,1,small,50000,5,3,20,1,78
2021-03-21,store_4,56.36590274696246,0,small,50000,6,3,21,1,79
2021-03-22,store_4,41.633562333151886,0,small,50000,0,3,22,0,80
2021-03-23,store_4,66.82762947136196,1,small,50000,1,3,23,0,81
2021-03-24,store_4,43.30198996303518,0,small,50000,2,3,24,0,82
2021-03-25,store_4,75.8266724232363,1,small,50000,3,3,25,0,83
2021-03-26,store_4,69.1945668710034,1,small,50000,4,3,26,1,84
2021-03-27,store_4,87.12441612404483,1,small,50000,5,3,27,1,85
2021-03-28,store_4,59.040384958642704,0,small,50000,6,3,28,1,86
2021-03-29,store_4,60.13671562604612,1,small,50000,0,3,29,0,87
2021-03-30,store_4,42.47405168183849,0,small,50000,1,3,30,0,88
2021-03-31,store_4,50.313904803950635,0,small,50000,2,3,31,0,89
2021-04-01,store_4,52.79082083303544,0,small,50000,3,4,1,0,90
2021-04-02,store_4,97.21915466959828,1,small,50000,4,4,2,1,91
2021-04-03,store_4,104.63497188500466,1,small,50000,5,4,3,1,92
2021-04-04,store_4,68.5789982585756,0,small,50000,6,4,4,1,93
2021-04-05,store_4,48.38571504936771,0,small,50000,0,4,5,0,94
2021-04-06,store_4,56.19644611517232,0,small,50000,1,4,6,0,95
2021-04-07,store_4,49.90298037451221,0,small,50000,2,4,7,0,96
2021-04-08,store_4,52.04861128578698,0,small,50000,3,4,8,0,97
2021-04-09,store_4,83.37452294336563,1,small,50000,4,4,9,1,98
2021-04-10,store_4,102.56319020710515,1,small,50000,5,4,10,1,99
2021-04-11,store_4,93.56300846860671,1,small,50000,6,4,11,1,100
2021-04-12,store_4,47.31391041762587,0,small,50000,0,4,12,0,101
2021-04-13,store_4,54.11114270560769,0,small,50000,1,4,13,0,102
2021-04-14,store_4,52.91014176967379,0,small,50000,2,4,14,0,103
2021-04-15,store_4,54.331450714795075,0,small,50000,3,4,15,0,104
2021-04-16,store_4,83.96813439843538,1,small,50000,4,4,16,1,105
2021-04-17,store_4,107.00068251675394,1,small,50000,5,4,17,1,106
2021-04-18,store_4,65.44816170216012,0,small,50000,6,4,18,1,107
2021-04-19,store_4,77.43765090510135,1,small,50000,0,4,19,0,108
2021-04-20,store_4,54.71020984250033,0,small,50000,1,4,20,0,109
2021-04-21,store_4,53.1876020315306,0,small,50000,2,4,21,0,110
2021-04-22,store_4,82.66126969163236,1,small,50000,3,4,22,0,111
2021-04-23,store_4,91.11282059457761,1,small,50000,4,4,23,1,112
2021-04-24,store_4,108.0074352488073,1,small,50000,5,4,24,1,113
2021-04-25,store_4,65.51695465117459,0,small,50000,6,4,25,1,114
2021-04-26,store_4,46.018343248166566,0,small,50000,0,4,26,0,115
2021-04-27,store_4,46.58998751401896,0,small,50000,1,4,27,0,116
2021-04-28,store_4,53.58840310497152,0,small,50000,2,4,28,0,117
2021-04-29,store_4,85.46708616393194,1,small,50000,3,4,29,0,118
2021-04-30,store_4,80.80053636557183,1,small,50000,4,4,30,1,119
2021-05-01,store_4,104.83830626590934,1,small,50000,5,5,1,1,120
2021-05-02,store_4,66.70237106224758,0,small,50000,6,5,2,1,121
2021-05-03,store_4,70.93336748042178,1,small,50000,0,5,3,0,122
2021-05-04,store_4,53.7049219970404,0,small,50000,1,5,4,0,123
2021-05-05,store_4,52.998235171690744,0,small,50000,2,5,5,0,124
2021-05-06,store_4,56.89793502715072,0,small,50000,3,5,6,0,125
2021-05-07,store_4,83.3905524883169,1,small,50000,4,5,7,1,126
2021-05-08,store_4,108.28477440401404,1,small,50000,5,5,8,1,127
2021-05-09,store_4,71.36300404650669,0,small,50000,6,5,9,1,128
2021-05-10,store_4,47.71016462682488,0,small,50000,0,5,10,0,129
2021-05-11,store_4,51.771880201921086,0,small,50000,1,5,11,0,130
2021-05-12,store_4,55.51275325902973,0,small,50000,2,5,12,0,131
2021-05-13,store_4,55.414109513177635,0,small,50000,3,5,13,0,132
2021-05-14,store_4,84.07751056631653,1,small,50000,4,5,14,1,133
2021-05-15,store_4,116.96890875000851,1,small,50000,5,5,15,1,134
2021-05-16,store_4,69.25783258890091,0,small,50000,6,5,16,1,135
2021-05-17,store_4,49.276131506073256,0,small,50000,0,5,17,0,136
2021-05-18,store_4,54.90834397257599,0,small,50000,1,5,18,0,137
2021-05-19,store_4,64.7257110961205,0,small,50000,2,5,19,0,138
2021-05-20,store_4,54.17408852641826,0,small,50000,3,5,20,0,139
2021-05-21,store_4,92.82136542459608,1,small,50000,4,5,21,1,140
2021-05-22,store_4,103.48974591233028,1,small,50000,5,5,22,1,141
2021-05-23,store_4,69.5968484109766,0,small,50000,6,5,23,1,142
2021-05-24,store_4,47.73337737910583,0,small,50000,0,5,24,0,143
2021-05-25,store_4,49.32577390143941,0,small,50000,1,5,25,0,144
2021-05-26,store_4,54.904995810502875,0,small,50000,2,5,26,0,145
2021-05-27,store_4,53.510574126937726,0,small,50000,3,5,27,0,146
2021-05-28,store_4,95.07870002689599,1,small,50000,4,5,28,1,147
2021-05-29,store_4,107.58204638336112,1,small,50000,5,5,29,1,148
2021-05-30,store_4,73.03555699574616,0,small,50000,6,5,30,1,149
2021-05-31,store_4,48.3630835194256,0,small,50000,0,5,31,0,150
2021-06-01,store_4,48.97651394229965,0,small,50000,1,6,1,0,151
2021-06-02,store_4,53.273719722085104,0,small,50000,2,6,2,0,152
2021-06-03,store_4,51.93509684962353,0,small,50000,3,6,3,0,153
2021-06-04,store_4,85.10498638597655,1,small,50000,4,6,4,1,154
2021-06-05,store_4,98.01024394455177,1,small,50000,5,6,5,1,155
2021-06-06,store_4,65.23464149359638,0,small,50000,6,6,6,1,156
2021-06-07,store_4,42.280971360590485,0,small,50000,0,6,7,0,157
2021-06-08,store_4,53.23454010849315,0,small,50000,1,6,8,0,158
2021-06-09,store_4,50.71662151610257,0,small,50000,2,6,9,0,159
2021-06-10,store_4,58.35330555816005,0,small,50000,3,6,10,0,160
2021-06-11,store_4,91.28844570524953,1,small,50000,4,6,11,1,161
2021-06-12,store_4,95.82845391327278,1,small,50000,5,6,12,1,162
2021-06-13,store_4,64.56031155764694,0,small,50000,6,6,13,1,163
2021-06-14,store_4,53.319558956716314,0,small,50000,0,6,14,0,164
2021-06-15,store_4,54.262228788640904,0,small,50000,1,6,15,0,165
2021-06-16,store_4,52.43754186292625,0,small,50000,2,6,16,0,166
2021-06-17,store_4,55.85611464026808,0,small,50000,3,6,17,0,167
2021-06-18,store_4,83.92549195177624,1,small,50000,4,6,18,1,168
2021-06-19,store_4,104.62929726204023,1,small,50000,5,6,19,1,169
2021-06-20,store_4,65.82868633697451,0,small,50000,6,6,20,1,170
2021-06-21,store_4,42.4654803593852,0,small,50000,0,6,21,0,171
2021-06-22,store_4,46.598041098996724,0,small,50000,1,6,22,0,172
2021-06-23,store_4,52.576557197817536,0,small,50000,2,6,23,0,173
2021-06-24,store_4,52.028584982664725,0,small,50000,3,6,24,0,174
2021-06-25,store_4,86.3688139719307,1,small,50000,4,6,25,1,175
2021-06-26,store_4,96.9138127862162,1,small,50000,5,6,26,1,176
2021-06-27,store_4,65.60726852773156,0,small,50000,6,6,27,1,177
2021-06-28,store_4,49.286039495036526,0,small,50000,0,6,28,0,178
2021-06-29,store_4,50.51321754495409,0,small,50000,1,6,29,0,179
2021-06-30,store_4,52.496643108373696,0,small,50000,2,6,30,0,180
2021-07-01,store_4,54.83039887662851,0,small,50000,3,7,1,0,181
2021-07-02,store_4,84.51834318883068,1,small,50000,4,7,2,1,182
2021-07-03,store_4,104.59658479031718,1,small,50000,5,7,3,1,183
2021-07-04,store_4,63.53268884368525,0,small,50000,6,7,4,1,184
2021-07-05,store_4,44.05230561665029,0,small,50000,0,7,5,0,185
2021-07-06,store_4,66.64367347140453,1,small,50000,1,7,6,0,186
2021-07-07,store_4,73.42330596942223,1,small,50000,2,7,7,0,187
2021-07-08,store_4,55.05663218734762,0,small,50000,3,7,8,0,188
2021-07-09,store_4,87.90114755174707,1,small,50000,4,7,9,1,189
2021-07-10,store_4,102.22673238864787,1,small,50000,5,7,10,1,190
2021-07-11,store_4,59.19521356840842,0,small,50000,6,7,11,1,191
2021-07-12,store_4,47.458302377669725,0,small,50000,0,7,12,0,192
2021-07-13,store_4,43.15291881908363,0,small,50000,1,7,13,0,193
2021-07-14,store_4,52.26891390005683,0,small,50000,2,7,14,0,194
2021-07-15,store_4,51.55798498010447,0,small,50000,3,7,15,0,195
2021-07-16,store_4,85.43695717157284,1,small,50000,4,7,16,1,196
2021-07-17,store_4,91.04609445864276,1,small,50000,5,7,17,1,197
2021-07-18,store_4,68.8380441825237,0,small,50000,6,7,18,1,198
2021-07-19,store_4,41.72314745104452,0,small,50000,0,7,19,0,199
2021-07-20,store_4,45.93381900716173,0,small,50000,1,7,20,0,200
2021-07-21,store_4,47.52701573805072,0,small,50000,2,7,21,0,201
2021-07-22,store_4,71.87632347443655,1,small,50000,3,7,22,0,202
2021-07-23,store_4,82.92914007919843,1,small,50000,4,7,23,1,203
2021-07-24,store_4,106.35522318887894,1,small,50000,5,7,24,1,204
2021-07-25,store_4,73.7026361877871,0,small,50000,6,7,25,1,205
2021-07-26,store_4,45.24030883883415,0,small,50000,0,7,26,0,206
2021-07-27,store_4,50.17631168195528,0,small,50000,1,7,27,0,207
2021-07-28,store_4,75.90713197571499,1,small,50000,2,7,28,0,208
2021-07-29,store_4,53.83577721601905,0,small,50000,3,7,29,0,209
2021-07-30,store_4,81.12832133388649,1,small,50000,4,7,30,1,210
2021-07-31,store_4,98.49941105251287,1,small,50000,5,7,31,1,211
2021-08-01,store_4,63.44079343687088,0,small,50000,6,8,1,1,212
2021-08-02,store_4,41.5341491615823,0,small,50000,0,8,2,0,213
2021-08-03,store_4,44.972570965685335,0,small,50000,1,8,3,0,214
2021-08-04,store_4,71.07743815312806,1,small,50000,2,8,4,0,215
2021-08-05,store_4,51.96198671509674,0,small,50000,3,8,5,0,216
2021-08-06,store_4,74.23500884066452,1,small,50000,4,8,6,1,217
2021-08-07,store_4,92.43323112530999,1,small,50000,5,8,7,1,218
2021-08-08,store_4,67.68784517357265,0,small,50000,6,8,8,1,219
2021-08-09,store_4,45.26137225431421,0,small,50000,0,8,9,0,220
2021-08-10,store_4,48.193893843378085,0,small,50000,1,8,10,0,221
2021-08-11,store_4,47.582630351692124,0,small,50000,2,8,11,0,222
2021-08-12,store_4,50.70182336041101,0,small,50000,3,8,12,0,223
2021-08-13,store_4,82.34547680429682,1,small,50000,4,8,13,1,224
2021-08-14,store_4,99.9032906294995,1,small,50000,5,8,14,1,225
2021-08-15,store_4,55.753775180131484,0,small,50000,6,8,15,1,226
2021-08-16,store_4,39.95937212212975,0,small,50000,0,8,16,0,227
2021-08-17,store_4,48.10498002518851,0,small,50000,1,8,17,0,228
2021-08-18,store_4,46.86738641775039,0,small,50000,2,8,18,0,229
2021-08-19,store_4,48.225731716581166,0,small,50000,3,8,19,0,230
2021-08-20,store_4,73.49980296859799,1,small,50000,4,8,20,1,231
2021-08-21,store_4,90.1032684351739,1,small,50000,5,8,21,1,232
2021-08-22,store_4,57.45136384893718,0,small,50000,6,8,22,1,233
2021-08-23,store_4,47.24546423395845,0,small,50000,0,8,23,0,234
2021-08-24,store_4,45.09906401663828,0,small,50000,1,8,24,0,235
2021-08-25,store_4,47.38841623450934,0,small,50000,2,8,25,0,236
2021-08-26,store_4,51.36987311650123,0,small,50000,3,8,26,0,237
2021-08-27,store_4,82.19175249279827,1,small,50000,4,8,27,1,238
2021-08-28,store_4,97.05967474575375,1,small,50000,5,8,28,1,239
2021-08-29,store_4,65.10119919071506,0,small,50000,6,8,29,1,240
2021-08-30,store_4,41.42482045698125,0,small,50000,0,8,30,0,241
2021-08-31,store_4,44.478008213956194,0,small,50000,1,8,31,0,242
2021-09-01,store_4,51.95198299991658,0,small,50000,2,9,1,0,243
2021-09-02,store_4,51.1446697056153,0,small,50000,3,9,2,0,244
2021-09-03,store_4,82.52602755812539,1,small,50000,4,9,3,1,245
2021-09-04,store_4,99.5009839251885,1,small,50000,5,9,4,1,246
2021-09-05,store_4,67.59073597511255,0,small,50000,6,9,5,1,247
2021-09-06,store_4,41.02391408777605,0,small,50000,0,9,6,0,248
2021-09-07,store_4,49.22606949124563,0,small,50000,1,9,7,0,249
2021-09-08,store_4,49.444480189581164,0,small,50000,2,9,8,0,250
2021-09-09,store_4,54.38887242945627,0,small,50000,3,9,9,0,251
2021-09-10,store_4,85.7551756427138,1,small,50000,4,9,10,1,252
2021-09-11,store_4,105.40069425130446,1,small,50000,5,9,11,1,253
2021-09-12,store_4,69.43980403357908,0,small,50000,6,9,12,1,254
2021-09-13,store_4,48.05832878422365,0,small,50000,0,9,13,0,255
2021-09-14,store_4,50.95910097923971,0,small,50000,1,9,14,0,256
2021-09-15,store_4,76.13824526027157,1,small,50000,2,9,15,0,257
2021-09-16,store_4,52.61610274527437,0,small,50000,3,9,16,0,258
2021-09-17,store_4,86.15233973845433,1,small,50000,4,9,17,1,259
2021-09-18,store_4,101.1301342881118,1,small,50000,5,9,18,1,260
2021-09-19,store_4,96.0516900521295,1,small,50000,6,9,19,1,261
2021-09-20,store_4,45.93888495386309,0,small,50000,0,9,20,0,262
2021-09-21,store_4,47.445708086467505,0,small,50000,1,9,21,0,263
2021-09-22,store_4,47.894616375910466,0,small,50000,2,9,22,0,264
2021-09-23,store_4,55.921973985093494,0,small,50000,3,9,23,0,265
2021-09-24,store_4,82.77897999145868,1,small,50000,4,9,24,1,266
2021-09-25,store_4,107.55433500515393,1,small,50000,5,9,25,1,267
2021-09-26,store_4,59.75444727663331,0,small,50000,6,9,26,1,268
2021-09-27,store_4,43.77467264835925,0,small,50000,0,9,27,0,269
2021-09-28,store_4,47.60745417490824,0,small,50000,1,9,28,0,270
2021-09-29,store_4,52.8768262868894,0,small,50000,2,9,29,0,271
2021-09-30,store_4,53.58255078254514,0,small,50000,3,9,30,0,272
2021-10-01,store_4,83.83400272004745,1,small,50000,4,10,1,1,273
2021-10-02,store_4,92.063338201894,1,small,50000,5,10,2,1,274
2021-10-03,store_4,61.279187714153444,0,small,50000,6,10,3,1,275
2021-10-04,store_4,45.75504654497259,0,small,50000,0,10,4,0,276
2021-10-05,store_4,44.288819923128486,0,small,50000,1,10,5,0,277
2021-10-06,store_4,48.701837565214774,0,small,50000,2,10,6,0,278
2021-10-07,store_4,53.84989836735568,0,small,50000,3,10,7,0,279
2021-10-08,store_4,78.49910192043649,1,small,50000,4,10,8,1,280
2021-10-09,store_4,105.39508412407974,1,small,50000,5,10,9,1,281
2021-10-10,store_4,69.02312463431653,0,small,50000,6,10,10,1,282
2021-10-11,store_4,41.4916515610988,0,small,50000,0,10,11,0,283
2021-10-12,store_4,45.31559062545647,0,small,50000,1,10,12,0,284
2021-10-13,store_4,44.31497053097772,0,small,50000,2,10,13,0,285
2021-10-14,store_4,50.47932032805319,0,small,50000,3,10,14,0,286
2021-10-15,store_4,85.71864640189098,1,small,50000,4,10,15,1,287
2021-10-16,store_4,95.54634724995424,1,small,50000,5,10,16,1,288
2021-10-17,store_4,66.5423773835904,0,small,50000,6,10,17,1,289
2021-10-18,store_4,41.60284539879007,0,small,50000,0,10,18,0,290
2021-10-19,store_4,49.42868927722003,0,small,50000,1,10,19,0,291
2021-10-20,store_4,48.64530728835091,0,small,50000,2,10,20,0,292
2021-10-21,store_4,52.56781554509665,0,small,50000,3,10,21,0,293
2021-10-22,store_4,82.1731555246456,1,small,50000,4,10,22,1,294
2021-10-23,store_4,91.36396925700818,1,small,50000,5,10,23,1,295
2021-10-24,store_4,61.294728887283895,0,small,50000,6,10,24,1,296
2021-10-25,store_4,47.21019134210098,0,small,50000,0,10,25,0,297
2021-10-26,store_4,48.481252140374366,0,small,50000,1,10,26,0,298
2021-10-27,store_4,52.66179220147479,0,small,50000,2,10,27,0,299
2021-10-28,store_4,53.38952845371327,0,small,50000,3,10,28,0,300
2021-10-29,store_4,83.14812129257307,1,small,50000,4,10,29,1,301
2021-10-30,store_4,89.14839667847957,1,small,50000,5,10,30,1,302
2021-10-31,store_4,64.16658619413033,0,small,50000,6,10,31,1,303
2021-11-01,store_4,47.21873345036238,0,small,50000,0,11,1,0,304
2021-11-02,store_4,54.7844737057803,0,small,50000,1,11,2,0,305
2021-11-03,store_4,54.3419859583561,0,small,50000,2,11,3,0,306
2021-11-04,store_4,59.40123695331994,0,small,50000,3,11,4,0,307
2021-11-05,store_4,89.27712073365711,1,small,50000,4,11,5,1,308
2021-11-06,store_4,98.80511620083831,1,small,50000,5,11,6,1,309
2021-11-07,store_4,68.6992818663188,0,small,50000,6,11,7,1,310
2021-11-08,store_4,47.84272838606912,0,small,50000,0,11,8,0,311
2021-11-09,store_4,47.567542210022516,0,small,50000,1,11,9,0,312
2021-11-10,store_4,77.29281363742076,1,small,50000,2,11,10,0,313
2021-11-11,store_4,81.89666735762673,1,small,50000,3,11,11,0,314
2021-11-12,store_4,93.64803704548659,1,small,50000,4,11,12,1,315
2021-11-13,store_4,91.79175749791717,1,small,50000,5,11,13,1,316
2021-11-14,store_4,72.41831534115855,0,small,50000,6,11,14,1,317
2021-11-15,store_4,45.07019744172435,0,small,50000,0,11,15,0,318
2021-11-16,store_4,46.48791175970185,0,small,50000,1,11,16,0,319
2021-11-17,store_4,55.63880967539315,0,small,50000,2,11,17,0,320
2021-11-18,store_4,57.18504094486398,0,small,50000,3,11,18,0,321
2021-11-19,store_4,92.12771570520611,1,small,50000,4,11,19,1,322
2021-11-20,store_4,106.55373990885974,1,small,50000,5,11,20,1,323
2021-11-21,store_4,75.33606210143378,0,small,50000,6,11,21,1,324
2021-11-22,store_4,72.91015794390147,1,small,50000,0,11,22,0,325
2021-11-23,store_4,49.52237963242982,0,small,50000,1,11,23,0,326
2021-11-24,store_4,53.440875922447766,0,small,50000,2,11,24,0,327
2021-11-25,store_4,87.89560298533732,1,small,50000,3,11,25,0,328
2021-11-26,store_4,83.31315968754542,1,small,50000,4,11,26,1,329
2021-11-27,store_4,99.11431081401234,1,small,50000,5,11,27,1,330
2021-11-28,store_4,67.24750752274085,0,small,50000,6,11,28,1,331
2021-11-29,store_4,42.310634118532334,0,small,50000,0,11,29,0,332
2021-11-30,store_4,75.38745812733984,1,small,50000,1,11,30,0,333
2021-12-01,store_4,58.91590465115192,0,small,50000,2,12,1,0,334
2021-12-02,store_4,68.48448934071055,0,small,50000,3,12,2,0,335
2021-12-03,store_4,111.97773018199113,1,small,50000,4,12,3,1,336
2021-12-04,store_4,123.82496695392507,1,small,50000,5,12,4,1,337
2021-12-05,store_4,91.65795631392693,0,small,50000,6,12,5,1,338
2021-12-06,store_4,54.27087644137677,0,small,50000,0,12,6,0,339
2021-12-07,store_4,65.47985968455443,0,small,50000,1,12,7,0,340
2021-12-08,store_4,67.2475937998797,0,small,50000,2,12,8,0,341
2021-12-09,store_4,62.44376568876737,0,small,50000,3,12,9,0,342
2021-12-10,store_4,121.88398434526621,1,small,50000,4,12,10,1,343
2021-12-11,store_4,126.44730314590402,1,small,50000,5,12,11,1,344
2021-12-12,store_4,80.85758801103593,0,small,50000,6,12,12,1,345
2021-12-13,store_4,54.42812214018716,0,small,50000,0,12,13,0,346
2021-12-14,store_4,61.12008037548208,0,small,50000,1,12,14,0,347
2021-12-15,store_4,64.63830687918657,0,small,50000,2,12,15,0,348
2021-12-16,store_4,68.65607259056496,0,small,50000,3,12,16,0,349
2021-12-17,store_4,105.73924523555345,1,small,50000,4,12,17,1,350
2021-12-18,store_4,130.87002851846324,1,small,50000,5,12,18,1,351
2021-12-19,store_4,82.93023771694884,0,small,50000,6,12,19,1,352
2021-12-20,store_4,79.32554867433376,1,small,50000,0,12,20,0,353
2021-12-21,store_4,61.339408649919946,0,small,50000,1,12,21,0,354
2021-12-22,store_4,57.35310741221745,0,small,50000,2,12,22,0,355
2021-12-23,store_4,69.51486706970881,0,small,50000,3,12,23,0,356
2021-12-24,store_4,102.08336267524358,1,small,50000,4,12,24,1,357
2021-12-25,store_4,127.89190816465356,1,small,50000,5,12,25,1,358
2021-12-26,store_4,90.12730746836348,0,small,50000,6,12,26,1,359
2021-12-27,store_4,55.77166136854229,0,small,50000,0,12,27,0,360
2021-12-28,store_4,97.62200305140202,1,small,50000,1,12,28,0,361
2021-12-29,store_4,95.46769708953546,1,small,50000,2,12,29,0,362
2021-12-30,store_4,74.29557502443558,0,small,50000,3,12,30,0,363
2021-12-31,store_4,105.38118691925729,1,small,50000,4,12,31,1,364
2022-01-01,store_4,93.48204664960639,1,small,50000,5,1,1,1,365
2022-01-02,store_4,67.29087171267231,0,small,50000,6,1,2,1,366
2022-01-03,store_4,66.08568307071268,1,small,50000,0,1,3,0,367
2022-01-04,store_4,45.540579978181164,0,small,50000,1,1,4,0,368
2022-01-05,store_4,48.84737009413666,0,small,50000,2,1,5,0,369
2022-01-06,store_4,78.64211413856945,1,small,50000,3,1,6,0,370
2022-01-07,store_4,88.1126094832714,1,small,50000,4,1,7,1,371
2022-01-08,store_4,88.14767404291207,1,small,50000,5,1,8,1,372
2022-01-09,store_4,65.13157937316765,0,small,50000,6,1,9,1,373
2022-01-10,store_4,46.446480233969545,0,small,50000,0,1,10,0,374
2022-01-11,store_4,48.00135321719316,0,small,50000,1,1,11,0,375
2022-01-12,store_4,53.32134502422705,0,small,50000,2,1,12,0,376
2022-01-13,store_4,52.35079769693529,0,small,50000,3,1,13,0,377
2022-01-14,store_4,81.81073010880975,1,small,50000,4,1,14,1,378
2022-01-15,store_4,100.47627336413242,1,small,50000,5,1,15,1,379
2022-01-16,store_4,65.38061812172317,0,small,50000,6,1,16,1,380
2022-01-17,store_4,44.16075613854904,0,small,50000,0,1,17,0,381
2022-01-18,store_4,48.76921959731536,0,small,50000,1,1,18,0,382
2022-01-19,store_4,48.411851532335874,0,small,50000,2,1,19,0,383
